"Household ID","Consumption (KWh)","Timestamp"
3,1.04,1708407000
4,7.92,1708407000
5,7.91,1708407000
1,4.5,1708407900
2,5.68,1708407900
3,1.63,1708407900
4,4.61,1708407900
5,2.1,1708407900
1,8.55,1708408800
2,6.11,1708408800
3,1.63,1708408800
4,8.52,1708408800
5,7.72,1708408800
1,5.64,1708409700
2,5.26,1708409700
3,3.82,1708409700
4,8.69,1708409700
5,0.59,1708409700
1,2.2,1708410600
2,2.74,1708410600
3,8.76,1708410600
4,8.71,1708410600
5,5.81,1708410600
1,3.96,1708411500
2,2.9,1708411500
3,0.26,1708411500
4,7.49,1708411500
5,0.34,1708411500
1,6.02,1708412400
2,4.27,1708412400
3,1.62,1708412400
4,3.48,1708412400
5,5.33,1708412400
1,5.62,1708413300
2,4.74,1708413300
3,4.86,1708413300
4,2.82,1708413300
5,6.64,1708413300
1,8.64,1708414200
2,7.64,1708414200
3,3.82,1708414200
4,6.71,1708414200
5,7.66,1708414200
1,2.97,1708415100
2,4.84,1708415100
3,3.33,1708415100
4,6.65,1708415100
5,1.99,1708415100
1,8.87,1708416000
2,6.08,1708416000
3,6.05,1708416000
4,1.06,1708416000
5,0.17,1708416000
1,7.6,1708416900
2,3.56,1708416900
3,8.99,1708416900
4,5.66,1708416900
5,3.8,1708416900
1,0.98,1708417800
2,4.41,1708417800
3,5.77,1708417800
4,6.83,1708417800
5,8.64,1708417800
1,5.37,1708418700
2,8.72,1708418700
3,4.93,1708418700
4,3.36,1708418700
5,7.72,1708418700
1,2.09,1708419600
2,5.77,1708419600
3,4.41,1708419600
4,5.5,1708419600
5,7.85,1708419600
1,4.32,1708420500
2,6.93,1708420500
3,0.28,1708420500
4,3.68,1708420500
5,0.19,1708420500
1,2.53,1708421400
2,0.53,1708421400
3,0.07,1708421400
4,6.17,1708421400
5,5.56,1708421400
1,8.74,1708422300
2,4.56,1708422300
3,0.26,1708422300
4,1.51,1708422300
5,8.63,1708422300
1,2.68,1708423200
2,2.87,1708423200
3,1.96,1708423200
4,4.2,1708423200
5,3.59,1708423200
1,0.67,1708424100
2,1.33,1708424100
3,0.94,1708424100
4,8.69,1708424100
5,6.96,1708424100
1,7.67,1708425000
2,7.89,1708425000
3,4.92,1708425000
4,5.15,1708425000
5,0.89,1708425000
1,8.52,1708425900
2,4.59,1708425900
3,6.21,1708425900
4,8.2,1708425900
5,7.37,1708425900
1,1.69,1708426800
2,8.12,1708426800
3,0.25,1708426800
4,2.95,1708426800
5,5.31,1708426800
1,1.55,1708427700
2,1.1,1708427700
3,4.65,1708427700
4,8.83,1708427700
5,3.06,1708427700
1,4.92,1708428600
2,5.11,1708428600
3,7.24,1708428600
4,8.59,1708428600
5,5.51,1708428600
1,4.98,1708429500
2,2.24,1708429500
3,6.64,1708429500
4,3.15,1708429500
5,6.52,1708429500
1,4.24,1708430400
2,3.24,1708430400
3,0.75,1708430400
4,7.29,1708430400
5,3.1,1708430400
1,8.35,1708431300
2,5.23,1708431300
3,4.05,1708431300
4,2.56,1708431300
5,7.84,1708431300
1,6.99,1708432200
2,8.05,1708432200
3,5.3,1708432200
4,0.51,1708432200
5,5.12,1708432200
1,3.58,1708433100
2,4.58,1708433100
3,3.13,1708433100
4,0.19,1708433100
5,8.67,1708433100
1,1.25,1708434000
2,4.85,1708434000
3,6.77,1708434000
4,8.47,1708434000
5,3.82,1708434000
1,1.57,1708434900
2,1.27,1708434900
3,5.08,1708434900
4,6.55,1708434900
5,8.6,1708434900
1,0.17,1708435800
2,4.67,1708435800
3,8.29,1708435800
4,5.5,1708435800
5,7.59,1708435800
1,1.7,1708436700
2,8.8,1708436700
3,6.08,1708436700
4,4.67,1708436700
5,5.54,1708436700
1,1.16,1708437600
2,6.3,1708437600
3,3.51,1708437600
4,6.57,1708437600
5,0.06,1708437600
1,3.17,1708438500
2,5.39,1708438500
3,6.11,1708438500
4,1.65,1708438500
5,4.63,1708438500
1,5.03,1708439400
2,6.33,1708439400
3,1.85,1708439400
4,6.97,1708439400
5,4.96,1708439400
1,4.55,1708440300
2,7.88,1708440300
3,3.56,1708440300
4,4.84,1708440300
5,7.91,1708440300
1,2.49,1708441200
2,2.97,1708441200
3,8.67,1708441200
4,0.49,1708441200
5,0.68,1708441200
1,3.94,1708442100
2,7.84,1708442100
3,4.25,1708442100
4,3.07,1708442100
5,4.86,1708442100
1,5.28,1708443000
2,7.12,1708443000
3,4.22,1708443000
4,1.39,1708443000
5,1.13,1708443000
1,1.27,1708443900
2,4.92,1708443900
3,1.04,1708443900
4,2.28,1708443900
5,4.03,1708443900
1,2.39,1708444800
2,8.1,1708444800
3,5.35,1708444800
4,5.16,1708444800
5,4.28,1708444800
1,7,1708445700
2,4.33,1708445700
3,6.34,1708445700
4,6.4,1708445700
5,7.47,1708445700
1,5.51,1708446600
2,3.76,1708446600
3,8.28,1708446600
4,0.63,1708446600
5,6.29,1708446600
1,2.14,1708447500
2,5.63,1708447500
3,8.7,1708447500
4,2.82,1708447500
5,0.28,1708447500
1,1.87,1708448400
2,2.78,1708448400
3,3.94,1708448400
4,6.12,1708448400
5,4.97,1708448400
1,4.67,1708449300
2,2.52,1708449300
3,6.09,1708449300
4,5.01,1708449300
5,3.05,1708449300
1,3.66,1708450200
2,2.32,1708450200
3,0.61,1708450200
4,5.03,1708450200
5,5.44,1708450200
1,6.52,1708451100
2,7.13,1708451100
3,6.59,1708451100
4,3.05,1708451100
5,2.22,1708451100
1,7.86,1708452000
2,6.7,1708452000
3,5.61,1708452000
4,1.96,1708452000
5,0.05,1708452000
1,1.52,1708452900
2,8.29,1708452900
3,3.63,1708452900
4,1.82,1708452900
5,2.87,1708452900
1,1.15,1708453800
2,0.01,1708453800
3,3.47,1708453800
4,3.05,1708453800
5,3.87,1708453800
1,1.34,1708454700
2,5.73,1708454700
3,6.97,1708454700
4,5.69,1708454700
5,4.76,1708454700
1,2.81,1708455600
2,3.69,1708455600
3,2.17,1708455600
4,3.16,1708455600
5,7.19,1708455600
1,0.99,1708456500
2,2.45,1708456500
3,2.01,1708456500
4,8.09,1708456500
5,7.44,1708456500
1,4.67,1708457400
2,4.22,1708457400
3,1.67,1708457400
4,6.77,1708457400
5,6.17,1708457400
1,0.84,1708458300
2,0.25,1708458300
3,1.2,1708458300
4,5.62,1708458300
5,2.34,1708458300
1,4.31,1708459200
2,3.42,1708459200
3,6.34,1708459200
4,0.25,1708459200
5,4.23,1708459200
1,2.84,1708460100
2,6.5,1708460100
3,6.68,1708460100
4,0.22,1708460100
5,2.55,1708460100
1,6.41,1708461000
2,4.08,1708461000
3,5.87,1708461000
4,3.68,1708461000
5,8.14,1708461000
1,7.17,1708461900
2,0.51,1708461900
3,5.81,1708461900
4,8.24,1708461900
5,5.47,1708461900
1,1.8,1708462800
2,6.86,1708462800
3,7.74,1708462800
4,3.4,1708462800
5,7.98,1708462800
1,0.21,1708463700
2,8.42,1708463700
3,1.98,1708463700
4,5.25,1708463700
5,6.07,1708463700
1,3.65,1708464600
2,2.05,1708464600
3,0.74,1708464600
4,7.88,1708464600
5,2.69,1708464600
1,1.6,1708465500
2,4,1708465500
3,8.78,1708465500
4,1.04,1708465500
5,0.47,1708465500
1,4.16,1708466400
2,1.16,1708466400
3,1.79,1708466400
4,4.29,1708466400
5,0.66,1708466400
1,0.05,1708467300
2,8.43,1708467300
3,8.94,1708467300
4,2,1708467300
5,3.46,1708467300
1,1.78,1708468200
2,0.49,1708468200
3,4.13,1708468200
4,0.67,1708468200
5,6.86,1708468200
1,4.03,1708469100
2,5.8,1708469100
3,7.75,1708469100
4,8,1708469100
5,0.14,1708469100
1,2.36,1708470000
2,3.41,1708470000
3,5.19,1708470000
4,3.63,1708470000
5,0.03,1708470000
1,5.46,1708470900
2,4.39,1708470900
3,1.65,1708470900
4,8.54,1708470900
5,2.76,1708470900
1,1,1708471800
2,4.12,1708471800
3,1.2,1708471800
4,7.03,1708471800
5,7.66,1708471800
1,1.05,1708472700
2,6.4,1708472700
3,1.8,1708472700
4,6.54,1708472700
5,6.76,1708472700
1,6.43,1708473600
2,2.88,1708473600
3,7.29,1708473600
4,6.57,1708473600
5,1.18,1708473600
1,7.3,1708474500
2,8.13,1708474500
3,3.85,1708474500
4,5.43,1708474500
5,6.7,1708474500
1,5.37,1708475400
2,5.12,1708475400
3,3.96,1708475400
4,3.54,1708475400
5,1.33,1708475400
1,1.06,1708476300
2,8.29,1708476300
3,5.46,1708476300
4,4.43,1708476300
5,2.09,1708476300
1,5.6,1708477200
2,0.62,1708477200
3,8,1708477200
4,8.92,1708477200
5,1.43,1708477200
1,5.94,1708478100
2,8.72,1708478100
3,3.4,1708478100
4,8.7,1708478100
5,2.78,1708478100
1,0.78,1708479000
2,5.16,1708479000
3,8.78,1708479000
4,8.32,1708479000
5,0.94,1708479000
1,8.73,1708479900
2,4.74,1708479900
3,4.74,1708479900
4,4.86,1708479900
5,3.75,1708479900
1,2.87,1708480800
2,3.15,1708480800
3,7.14,1708480800
4,5.13,1708480800
5,7.52,1708480800
1,4.59,1708481700
2,7.79,1708481700
3,3.42,1708481700
4,8.19,1708481700
5,4.57,1708481700
1,6.94,1708482600
2,3.57,1708482600
3,5.96,1708482600
4,5.56,1708482600
5,7.52,1708482600
1,0.9,1708483500
2,4.19,1708483500
3,8.68,1708483500
4,1.7,1708483500
5,2.3,1708483500
1,8.56,1708484400
2,2,1708484400
3,3.52,1708484400
4,2.49,1708484400
5,1.21,1708484400
1,6.93,1708485300
2,8.65,1708485300
3,7.29,1708485300
4,1.32,1708485300
5,6.47,1708485300
1,7.14,1708486200
2,6.81,1708486200
3,4.19,1708486200
4,1.89,1708486200
5,6.78,1708486200
1,0.29,1708487100
2,1.73,1708487100
3,5.69,1708487100
4,1.54,1708487100
5,3.2,1708487100
1,0.67,1708488000
2,1.13,1708488000
3,6.84,1708488000
4,7.07,1708488000
5,6.8,1708488000
1,4.3,1708488900
2,4.19,1708488900
3,3.31,1708488900
4,7.74,1708488900
5,3.47,1708488900
1,5.05,1708489800
2,3.21,1708489800
3,6.18,1708489800
4,2.11,1708489800
5,0.74,1708489800
1,8.57,1708490700
2,4.93,1708490700
3,1.08,1708490700
4,1.73,1708490700
5,5.86,1708490700
1,1.65,1708491600
2,1.88,1708491600
3,0.88,1708491600
4,0.54,1708491600
5,6.36,1708491600
1,5.22,1708492500
2,4.46,1708492500
3,8.23,1708492500
4,8.07,1708492500
5,3.76,1708492500
1,8.16,1708493400
2,8.14,1708493400
3,5.88,1708493400
4,5.83,1708493400
5,7.78,1708493400
1,8.78,1708494300
2,0.25,1708494300
3,4.46,1708494300
4,4.82,1708494300
5,0.16,1708494300
1,7.39,1708495200
2,8.49,1708495200
3,5.95,1708495200
4,3.67,1708495200
5,4,1708495200
1,3.46,1708496100
2,0.14,1708496100
3,7.4,1708496100
4,0.95,1708496100
5,0.71,1708496100
1,5.24,1708497000
2,4.83,1708497000
3,6.78,1708497000
4,7.99,1708497000
5,2.59,1708497000
1,6.8,1708497900
2,6.66,1708497900
3,5.48,1708497900
4,1.21,1708497900
5,3.59,1708497900
1,3.71,1708498800
2,8.03,1708498800
3,7.54,1708498800
4,8.78,1708498800
5,7.08,1708498800
1,5.13,1708499700
2,2.77,1708499700
3,7.61,1708499700
4,3.31,1708499700
5,4.54,1708499700
1,0.97,1708500600
2,2.2,1708500600
3,2.68,1708500600
4,6.61,1708500600
5,0.82,1708500600
1,8.63,1708501500
2,2.48,1708501500
3,1.87,1708501500
4,0.86,1708501500
5,6.09,1708501500
1,3.74,1708502400
2,0.71,1708502400
3,5.81,1708502400
4,3.88,1708502400
5,7.54,1708502400
1,8.01,1708503300
2,7.06,1708503300
3,5.39,1708503300
4,7.28,1708503300
5,2.29,1708503300
1,5.58,1708504200
2,6.42,1708504200
3,0.5,1708504200
4,3.75,1708504200
5,3.04,1708504200
1,1.18,1708505100
2,0.05,1708505100
3,3.89,1708505100
4,0.77,1708505100
5,6.18,1708505100
1,8.01,1708506000
2,5.23,1708506000
3,1.15,1708506000
4,2.71,1708506000
5,3.35,1708506000
1,5.25,1708506900
2,7.19,1708506900
3,2.16,1708506900
4,2.54,1708506900
5,8.07,1708506900
1,5.69,1708507800
2,4.07,1708507800
3,2.47,1708507800
4,0.26,1708507800
5,5.09,1708507800
1,4.94,1708508700
2,0.07,1708508700
3,0.48,1708508700
4,0.47,1708508700
5,7.98,1708508700
1,2.93,1708509600
2,2.75,1708509600
3,4.74,1708509600
4,4.14,1708509600
5,0.04,1708509600
1,4.54,1708510500
2,1.21,1708510500
3,3.88,1708510500
4,4.95,1708510500
5,6.31,1708510500
1,8.55,1708511400
2,3.55,1708511400
3,3.73,1708511400
4,2.1,1708511400
5,5.81,1708511400
1,1.19,1708512300
2,1.89,1708512300
3,8.13,1708512300
4,0.58,1708512300
5,7.37,1708512300
1,6.23,1708513200
2,4.16,1708513200
3,7.35,1708513200
4,5.2,1708513200
5,4.24,1708513200
1,5.12,1708514100
2,7.76,1708514100
3,4.85,1708514100
4,1.95,1708514100
5,6.01,1708514100
1,4.22,1708515000
2,5.63,1708515000
3,5.62,1708515000
4,2.42,1708515000
5,4.19,1708515000
1,0.4,1708515900
2,0.29,1708515900
3,2.88,1708515900
4,1.85,1708515900
5,4.69,1708515900
1,4.68,1708516800
2,1.43,1708516800
3,4.15,1708516800
4,6.81,1708516800
5,7.35,1708516800
1,7.79,1708517700
2,4.88,1708517700
3,2.44,1708517700
4,2.5,1708517700
5,3.21,1708517700
1,4.51,1708518600
2,0.44,1708518600
3,3.72,1708518600
4,4.76,1708518600
5,6.4,1708518600
1,2.43,1708519500
2,4.84,1708519500
3,3.1,1708519500
4,2.36,1708519500
5,0.86,1708519500
1,8.04,1708520400
2,2.65,1708520400
3,0.43,1708520400
4,2.44,1708520400
5,0.87,1708520400
1,3.26,1708521300
2,4.01,1708521300
3,3.27,1708521300
4,7.94,1708521300
5,8.68,1708521300
1,5.9,1708522200
2,6.18,1708522200
3,7.81,1708522200
4,2.88,1708522200
5,4.61,1708522200
1,7.66,1708523100
2,1.22,1708523100
3,2.62,1708523100
4,6.03,1708523100
5,5.38,1708523100
1,6.85,1708524000
2,5.06,1708524000
3,1.29,1708524000
4,3.87,1708524000
5,6.76,1708524000
1,5.95,1708524900
2,6.86,1708524900
3,8.23,1708524900
4,4.69,1708524900
5,0.48,1708524900
1,7.35,1708525800
2,3.82,1708525800
3,1.08,1708525800
4,1.06,1708525800
5,6.43,1708525800
1,8.04,1708526700
2,8.92,1708526700
3,4.72,1708526700
4,3.08,1708526700
5,4.19,1708526700
1,4.05,1708527600
2,0.36,1708527600
3,6.85,1708527600
4,2.64,1708527600
5,5.46,1708527600
1,0.41,1708528500
2,4.94,1708528500
3,7.73,1708528500
4,8.56,1708528500
5,0.43,1708528500
1,8.73,1708529400
2,3.19,1708529400
3,2.77,1708529400
4,6.78,1708529400
5,6.93,1708529400
1,8.71,1708530300
2,5.02,1708530300
3,0.32,1708530300
4,3.94,1708530300
5,8.9,1708530300
1,0.07,1708531200
2,0.35,1708531200
3,8.48,1708531200
4,0.47,1708531200
5,0.97,1708531200
1,1.81,1708532100
2,8.2,1708532100
3,6.21,1708532100
4,2.73,1708532100
5,7.89,1708532100
1,6.94,1708533000
2,5.26,1708533000
3,3.96,1708533000
4,0.24,1708533000
5,6.6,1708533000
1,3.18,1708533900
2,4.38,1708533900
3,5.09,1708533900
4,3.48,1708533900
5,8.57,1708533900
1,8.09,1708534800
2,3.06,1708534800
3,3.12,1708534800
4,8.21,1708534800
5,8.87,1708534800
1,5.73,1708535700
2,7.71,1708535700
3,6.83,1708535700
4,7.08,1708535700
5,2.23,1708535700
1,1.47,1708536600
2,2.63,1708536600
3,3.19,1708536600
4,3.9,1708536600
5,3.96,1708536600
1,3.74,1708537500
2,1.87,1708537500
3,2.23,1708537500
4,6.15,1708537500
5,0.31,1708537500
1,0.41,1708538400
2,4.02,1708538400
3,3.44,1708538400
4,2.9,1708538400
5,8.92,1708538400
1,4.52,1708539300
2,1.1,1708539300
3,8.49,1708539300
4,6.77,1708539300
5,3.65,1708539300
1,2.06,1708540200
2,2.6,1708540200
3,1.47,1708540200
4,2.71,1708540200
5,3.75,1708540200
1,3.39,1708541100
2,7.81,1708541100
3,5.3,1708541100
4,8.49,1708541100
5,4.25,1708541100
1,3.82,1708542000
2,5.94,1708542000
3,3.1,1708542000
4,2.49,1708542000
5,1.46,1708542000
1,0.46,1708542900
2,7.01,1708542900
3,1.33,1708542900
4,1.88,1708542900
5,1.64,1708542900
1,8.72,1708543800
2,6.15,1708543800
3,1.32,1708543800
4,2.35,1708543800
5,1.83,1708543800
1,0.93,1708544700
2,0.9,1708544700
3,7.1,1708544700
4,2.29,1708544700
5,2.55,1708544700
1,1.24,1708545600
2,3.59,1708545600
3,5.39,1708545600
4,3.63,1708545600
5,8.39,1708545600
1,8.94,1708546500
2,4.47,1708546500
3,2.4,1708546500
4,5.53,1708546500
5,0.66,1708546500
1,6.96,1708547400
2,8.3,1708547400
3,8.82,1708547400
4,7.19,1708547400
5,8.92,1708547400
1,2,1708548300
2,0.65,1708548300
3,6.52,1708548300
4,3.52,1708548300
5,3.73,1708548300
1,8.45,1708549200
2,2.55,1708549200
3,2.95,1708549200
4,1.24,1708549200
5,7.8,1708549200
1,0.83,1708550100
2,5.54,1708550100
3,5.89,1708550100
4,2.22,1708550100
5,4.08,1708550100
1,5.41,1708551000
2,6.69,1708551000
3,1.56,1708551000
4,1.88,1708551000
5,7.25,1708551000
1,5.44,1708551900
2,5.42,1708551900
3,2.83,1708551900
4,0.7,1708551900
5,3.03,1708551900
1,5.56,1708552800
2,7.55,1708552800
3,7.15,1708552800
4,4.61,1708552800
5,7.66,1708552800
1,7.48,1708553700
2,2.33,1708553700
3,4.83,1708553700
4,6.59,1708553700
5,7.28,1708553700
1,5.82,1708554600
2,4.56,1708554600
3,7.98,1708554600
4,2.58,1708554600
5,4.67,1708554600
1,4.91,1708555500
2,4.32,1708555500
3,1.74,1708555500
4,1.9,1708555500
5,0.4,1708555500
1,1.19,1708556400
2,8.86,1708556400
3,5.53,1708556400
4,6.1,1708556400
5,1.19,1708556400
1,4.21,1708557300
2,4.19,1708557300
3,1.56,1708557300
4,7.74,1708557300
5,6.46,1708557300
1,3.88,1708558200
2,1.66,1708558200
3,2.37,1708558200
4,7.29,1708558200
5,3.87,1708558200
1,8.19,1708559100
2,1.13,1708559100
3,0.18,1708559100
4,1.93,1708559100
5,8.29,1708559100
1,3.4,1708560000
2,5.02,1708560000
3,8.79,1708560000
4,1.55,1708560000
5,6.96,1708560000
1,1.91,1708560900
2,8.01,1708560900
3,6.21,1708560900
4,2.78,1708560900
5,1.28,1708560900
1,6.04,1708561800
2,2.41,1708561800
3,7.54,1708561800
4,7.87,1708561800
5,0.62,1708561800
1,8.42,1708562700
2,7.65,1708562700
3,3.4,1708562700
4,7.09,1708562700
5,8.85,1708562700
1,0.39,1708563600
2,6.88,1708563600
3,4.95,1708563600
4,6.04,1708563600
5,3.77,1708563600
1,7.03,1708564500
2,3.36,1708564500
3,8.7,1708564500
4,4.4,1708564500
5,4.6,1708564500
1,7.25,1708565400
2,2.45,1708565400
3,7.27,1708565400
4,7.85,1708565400
5,8.86,1708565400
1,5.69,1708566300
2,3.37,1708566300
3,3.08,1708566300
4,2.93,1708566300
5,5.75,1708566300
1,1.34,1708567200
2,6.65,1708567200
3,7.21,1708567200
4,6.68,1708567200
5,7.14,1708567200
1,1.74,1708568100
2,5.95,1708568100
3,7.32,1708568100
4,0.15,1708568100
5,3.52,1708568100
1,1.34,1708569000
2,5.34,1708569000
3,1.42,1708569000
4,3.19,1708569000
5,8.36,1708569000
1,5.61,1708569900
2,3.37,1708569900
3,1.19,1708569900
4,7.75,1708569900
5,0.69,1708569900
1,1.77,1708570800
2,7.66,1708570800
3,7.82,1708570800
4,5.93,1708570800
5,0.09,1708570800
1,2.08,1708571700
2,8.77,1708571700
3,7,1708571700
4,8.33,1708571700
5,2.51,1708571700
1,8.32,1708572600
2,2.29,1708572600
3,3.25,1708572600
4,7.54,1708572600
5,5.34,1708572600
1,6.56,1708573500
2,7.07,1708573500
3,8,1708573500
4,7.42,1708573500
5,2.1,1708573500
1,6.96,1708574400
2,5.54,1708574400
3,2.91,1708574400
4,7.5,1708574400
5,0.94,1708574400
1,8.9,1708575300
2,6.21,1708575300
3,7.65,1708575300
4,1.6,1708575300
5,1.31,1708575300
1,4.43,1708576200
2,1.85,1708576200
3,5.81,1708576200
4,7.35,1708576200
5,4.56,1708576200
1,2.07,1708577100
2,3.84,1708577100
3,2.46,1708577100
4,2.45,1708577100
5,3.39,1708577100
1,5.38,1708578000
2,5.27,1708578000
3,2.43,1708578000
4,4.08,1708578000
5,2.43,1708578000
1,9,1708578900
2,7.53,1708578900
3,6.86,1708578900
4,0.82,1708578900
5,6.65,1708578900
1,5.16,1708579800
2,5.13,1708579800
3,0.33,1708579800
4,7.53,1708579800
5,3.05,1708579800
1,1.82,1708580700
2,0.41,1708580700
3,2.17,1708580700
4,4.88,1708580700
5,1.24,1708580700
1,2.73,1708581600
2,3.49,1708581600
3,7.46,1708581600
4,6.99,1708581600
5,8.21,1708581600
1,6.89,1708582500
2,8.01,1708582500
3,4.73,1708582500
4,5.63,1708582500
5,1.95,1708582500
1,0.71,1708583400
2,0.82,1708583400
3,2.97,1708583400
4,8.91,1708583400
5,4.41,1708583400
1,1.47,1708584300
2,0.15,1708584300
3,1.76,1708584300
4,5.57,1708584300
5,4.73,1708584300
1,8.05,1708585200
2,8.85,1708585200
3,0.84,1708585200
4,2.78,1708585200
5,0.04,1708585200
1,0.12,1708586100
2,7.21,1708586100
3,8.2,1708586100
4,7.81,1708586100
5,1.98,1708586100
1,1.8,1708587000
2,3.23,1708587000
3,1.38,1708587000
4,6.59,1708587000
5,1.09,1708587000
1,5.1,1708587900
2,0.31,1708587900
3,6.28,1708587900
4,7.31,1708587900
5,3.78,1708587900
1,7.16,1708588800
2,2.48,1708588800
3,7.72,1708588800
4,0.18,1708588800
5,2.13,1708588800
1,4.14,1708589700
2,1.5,1708589700
3,7.03,1708589700
4,7.26,1708589700
5,2.93,1708589700
1,8.09,1708590600
2,0.42,1708590600
3,5.5,1708590600
4,0.19,1708590600
5,6.02,1708590600
1,6.09,1708591500
2,6.57,1708591500
3,5.9,1708591500
4,7.08,1708591500
5,5.54,1708591500
1,4.55,1708592400
2,0.87,1708592400
3,2.98,1708592400
4,0.96,1708592400
5,2.02,1708592400
1,0.42,1708593300
2,2.54,1708593300
3,7,1708593300
4,0.43,1708593300
5,6.45,1708593300
1,1.12,1708594200
2,7.01,1708594200
3,7.95,1708594200
4,6.8,1708594200
5,3.37,1708594200
1,6.21,1708595100
2,5.87,1708595100
3,1.86,1708595100
4,4.75,1708595100
5,8.71,1708595100
1,6.7,1708596000
2,3.33,1708596000
3,4.46,1708596000
4,2.42,1708596000
5,6.06,1708596000
1,2.15,1708596900
2,7.57,1708596900
3,3.88,1708596900
4,3.09,1708596900
5,1.52,1708596900
1,7.57,1708597800
2,3.75,1708597800
3,8.21,1708597800
4,0.37,1708597800
5,1.81,1708597800
1,1.74,1708598700
2,8.93,1708598700
3,6.01,1708598700
4,1.79,1708598700
5,1.65,1708598700
1,0.9,1708599600
2,8.14,1708599600
3,4.22,1708599600
4,0.11,1708599600
5,0.95,1708599600
1,1.88,1708600500
2,7.07,1708600500
3,0.42,1708600500
4,7.94,1708600500
5,2.76,1708600500
1,3.93,1708601400
2,2.82,1708601400
3,1.21,1708601400
4,8.43,1708601400
5,8.17,1708601400
1,8.54,1708602300
2,2.11,1708602300
3,1.8,1708602300
4,2,1708602300
5,5.53,1708602300
1,1.74,1708603200
2,8.03,1708603200
3,3.7,1708603200
4,6.56,1708603200
5,8.68,1708603200
1,1.06,1708604100
2,8.06,1708604100
3,5.26,1708604100
4,4.76,1708604100
5,7.3,1708604100
1,2.84,1708605000
2,5.11,1708605000
3,3.54,1708605000
4,3.58,1708605000
5,6.25,1708605000
1,1.16,1708605900
2,0.02,1708605900
3,7.24,1708605900
4,4.64,1708605900
5,5.32,1708605900
1,6.66,1708606800
2,7.2,1708606800
3,1.83,1708606800
4,8.03,1708606800
5,3.28,1708606800
1,0.75,1708607700
2,0.33,1708607700
3,7.41,1708607700
4,5.5,1708607700
5,5.13,1708607700
1,3.23,1708608600
2,7.63,1708608600
3,0.52,1708608600
4,3.71,1708608600
5,1.51,1708608600
1,0.83,1708609500
2,7.36,1708609500
3,2.41,1708609500
4,1.63,1708609500
5,5.71,1708609500
1,2.62,1708610400
2,5.61,1708610400
3,1.38,1708610400
4,1.95,1708610400
5,1.3,1708610400
1,3.57,1708611300
2,7.69,1708611300
3,5.99,1708611300
4,3.85,1708611300
5,6.43,1708611300
1,8.04,1708612200
2,8.31,1708612200
3,0.1,1708612200
4,1.7,1708612200
5,1.4,1708612200
1,7.09,1708613100
2,5.86,1708613100
3,1.81,1708613100
4,5.37,1708613100
5,3.25,1708613100
1,7.11,1708614000
2,0.38,1708614000
3,6.02,1708614000
4,1.17,1708614000
5,3.18,1708614000
1,8.82,1708614900
2,2.44,1708614900
3,2.35,1708614900
4,3.78,1708614900
5,8.95,1708614900
1,6.17,1708615800
2,8.74,1708615800
3,2.4,1708615800
4,3.61,1708615800
5,8.01,1708615800
1,6.65,1708616700
2,0.06,1708616700
3,2.1,1708616700
4,8.37,1708616700
5,0.09,1708616700
1,8.38,1708617600
2,5.91,1708617600
3,4.99,1708617600
4,7.57,1708617600
5,0.81,1708617600
1,4.95,1708618500
2,0.52,1708618500
3,2.22,1708618500
4,4.87,1708618500
5,8.4,1708618500
1,4.05,1708619400
2,4.3,1708619400
3,6.7,1708619400
4,8.91,1708619400
5,4.16,1708619400
1,7.73,1708620300
2,8.47,1708620300
3,3.61,1708620300
4,1.47,1708620300
5,0.51,1708620300
1,6.5,1708621200
2,4.59,1708621200
3,3.37,1708621200
4,6.24,1708621200
5,2.49,1708621200
1,3.99,1708622100
2,5.42,1708622100
3,4.97,1708622100
4,0.62,1708622100
5,5.49,1708622100
1,6.14,1708623000
2,8.79,1708623000
3,6.87,1708623000
4,2.62,1708623000
5,8.81,1708623000
1,8.04,1708623900
2,0.59,1708623900
3,3.84,1708623900
4,4.78,1708623900
5,1.5,1708623900
1,6.92,1708624800
2,3.57,1708624800
3,2.46,1708624800
4,0.49,1708624800
5,3.66,1708624800
1,0.86,1708625700
2,3.27,1708625700
3,0.61,1708625700
4,4.66,1708625700
5,7.55,1708625700
1,2.03,1708626600
2,2.31,1708626600
3,7.91,1708626600
4,0.14,1708626600
5,7.25,1708626600
1,3.58,1708627500
2,8.81,1708627500
3,4.41,1708627500
4,5.51,1708627500
5,2.41,1708627500
1,7.24,1708628400
2,2.86,1708628400
3,2.69,1708628400
4,3.96,1708628400
5,6.01,1708628400
1,8.6,1708629300
2,0.23,1708629300
3,1.22,1708629300
4,7.32,1708629300
5,3.98,1708629300
1,7.95,1708630200
2,1.35,1708630200
3,6.56,1708630200
4,5.49,1708630200
5,8.54,1708630200
1,4.74,1708631100
2,5.35,1708631100
